Timestamp,File,Upload (s),Download (s),Soundtrap (ms)
2025-04-14 18:22:55,file_example_MP3_700KB.mp3,0.281,0.195,462.1
2025-04-14 18:22:57,file_example_MP3_700KB.mp3,0.142,0.171,485.62
2025-04-14 18:22:58,file_example_MP3_700KB.mp3,0.158,0.186,1405.23
2025-04-14 18:23:01,file_example_MP3_700KB.mp3,0.167,0.178,432.83
2025-04-14 18:23:03,file_example_MP3_700KB.mp3,0.102,0.217,489.56
2025-04-14 18:23:05,file_example_MP3_700KB.mp3,0.085,0.157,428.57
2025-04-14 18:23:06,file_example_MP3_700KB.mp3,0.223,0.143,420.54
2025-04-14 18:23:08,file_example_MP3_700KB.mp3,0.125,0.134,504.65
2025-04-14 18:23:10,file_example_MP3_700KB.mp3,0.145,0.123,444.57
2025-04-14 18:23:12,file_example_MP3_700KB.mp3,0.155,0.115,435.68
2025-04-14 18:23:13,file_example_MP3_700KB.mp3,0.159,0.116,444.3
2025-04-14 18:23:15,file_example_MP3_700KB.mp3,0.139,0.101,399.4
2025-04-14 18:23:17,file_example_MP3_700KB.mp3,0.224,0.128,443.05
2025-04-14 18:23:19,file_example_MP3_700KB.mp3,0.148,0.104,434.93
2025-04-14 18:23:20,file_example_MP3_700KB.mp3,0.16,0.12,423.26
2025-04-14 18:23:22,file_example_MP3_700KB.mp3,0.15,0.212,445.83
2025-04-14 18:23:24,file_example_MP3_700KB.mp3,0.088,0.077,512.73
2025-04-14 18:23:26,file_example_MP3_700KB.mp3,0.17,0.069,465.38
2025-04-14 18:23:27,file_example_MP3_700KB.mp3,0.235,0.087,447.41
2025-04-14 18:23:29,file_example_MP3_700KB.mp3,0.276,0.085,435.56
2025-04-14 18:23:31,file_example_MP3_700KB.mp3,0.178,0.068,466.42
2025-04-14 18:23:33,file_example_MP3_700KB.mp3,0.137,0.084,427.73
2025-04-14 18:23:34,file_example_MP3_700KB.mp3,0.147,0.119,439.01
2025-04-14 18:23:36,file_example_MP3_700KB.mp3,0.156,0.146,429.37
2025-04-14 18:23:38,file_example_MP3_700KB.mp3,0.166,0.111,459.61
2025-04-14 18:23:39,file_example_MP3_700KB.mp3,0.142,0.133,493.14
2025-04-14 18:23:41,file_example_MP3_700KB.mp3,0.228,0.128,477.53
2025-04-14 18:23:43,file_example_MP3_700KB.mp3,0.149,0.112,500.58
2025-04-14 18:23:45,file_example_MP3_700KB.mp3,0.166,0.114,501.76
2025-04-14 18:23:46,file_example_MP3_700KB.mp3,0.198,0.104,411.19
2025-04-14 18:23:48,file_example_MP3_700KB.mp3,0.084,0.098,557.32
2025-04-14 18:23:50,file_example_MP3_700KB.mp3,0.185,0.11,472.16
2025-04-14 18:23:52,file_example_MP3_700KB.mp3,0.163,0.108,1242.04
2025-04-14 18:23:54,file_example_MP3_700KB.mp3,0.195,0.097,436.03
2025-04-14 18:23:56,file_example_MP3_700KB.mp3,0.169,0.109,455.51
2025-04-14 18:23:58,file_example_MP3_700KB.mp3,0.223,0.132,517.2
2025-04-14 18:24:00,file_example_MP3_700KB.mp3,0.331,0.163,435.08
2025-04-14 18:24:02,file_example_MP3_700KB.mp3,0.203,0.116,484.58
2025-04-14 18:24:03,file_example_MP3_700KB.mp3,0.14,0.117,452.82
2025-04-14 18:24:05,file_example_MP3_700KB.mp3,0.146,0.119,416.11
2025-04-14 18:24:07,file_example_MP3_700KB.mp3,0.354,0.102,422.92
2025-04-14 18:24:09,file_example_MP3_700KB.mp3,0.223,0.098,1087.77
2025-04-14 18:24:11,file_example_MP3_700KB.mp3,0.187,0.126,414.68
2025-04-14 18:24:13,file_example_MP3_700KB.mp3,0.092,0.115,459.97
2025-04-14 18:24:14,file_example_MP3_700KB.mp3,0.146,0.109,424.68
2025-04-14 18:24:16,file_example_MP3_700KB.mp3,0.123,0.109,450.49
2025-04-14 18:24:18,file_example_MP3_700KB.mp3,0.148,0.1,555.62
2025-04-14 18:24:20,file_example_MP3_700KB.mp3,0.159,0.109,447.81
2025-04-14 18:24:21,file_example_MP3_700KB.mp3,0.142,0.208,558.49
2025-04-14 18:24:23,file_example_MP3_700KB.mp3,0.259,0.072,438.18
2025-04-14 18:24:25,file_example_MP3_700KB.mp3,0.208,0.077,419.2
2025-04-14 18:24:27,file_example_MP3_700KB.mp3,0.121,0.081,478.58
2025-04-14 18:24:28,file_example_MP3_700KB.mp3,0.16,0.076,420.72
2025-04-14 18:24:30,file_example_MP3_700KB.mp3,0.147,0.075,462.25
2025-04-14 18:24:32,file_example_MP3_700KB.mp3,0.179,0.071,445.36
2025-04-14 18:24:33,file_example_MP3_700KB.mp3,0.148,0.078,419.15
2025-04-14 18:24:35,file_example_MP3_700KB.mp3,0.163,0.071,489.4
2025-04-14 18:24:37,file_example_MP3_700KB.mp3,0.162,0.081,470.21
2025-04-14 18:24:39,file_example_MP3_700KB.mp3,0.149,0.075,446.42
2025-04-14 18:24:40,file_example_MP3_700KB.mp3,0.163,0.072,449.62
2025-04-14 18:24:42,file_example_MP3_700KB.mp3,0.14,0.064,447.19
2025-04-14 18:24:44,file_example_MP3_700KB.mp3,0.179,0.075,426.76
2025-04-14 18:24:45,file_example_MP3_700KB.mp3,0.172,0.068,419.94
2025-04-14 18:24:47,file_example_MP3_700KB.mp3,0.158,0.07,432.97
2025-04-14 18:24:49,file_example_MP3_700KB.mp3,0.144,0.065,490.99
2025-04-14 18:24:50,file_example_MP3_700KB.mp3,0.137,0.071,437.64
2025-04-14 18:24:52,file_example_MP3_700KB.mp3,0.14,0.073,450.94
2025-04-14 18:24:54,file_example_MP3_700KB.mp3,0.157,0.076,422.16
2025-04-14 18:24:55,file_example_MP3_700KB.mp3,0.198,0.071,439.15
2025-04-14 18:24:57,file_example_MP3_700KB.mp3,0.086,0.066,427.24
2025-04-14 18:24:59,file_example_MP3_700KB.mp3,0.136,0.089,538.39
2025-04-14 18:25:00,file_example_MP3_700KB.mp3,0.147,0.068,509.95
2025-04-14 18:25:02,file_example_MP3_700KB.mp3,0.134,0.078,447.07
2025-04-14 18:25:04,file_example_MP3_700KB.mp3,0.171,0.066,489.87
2025-04-14 18:25:05,file_example_MP3_700KB.mp3,0.166,0.079,423.91
2025-04-14 18:25:07,file_example_MP3_700KB.mp3,0.207,0.066,419.09
2025-04-14 18:25:09,file_example_MP3_700KB.mp3,0.139,0.069,410.82
2025-04-14 18:25:10,file_example_MP3_700KB.mp3,0.17,0.065,543.44
2025-04-14 18:25:12,file_example_MP3_700KB.mp3,0.134,0.072,429.63
2025-04-14 18:25:14,file_example_MP3_700KB.mp3,0.102,0.079,431.32
2025-04-14 18:25:15,file_example_MP3_700KB.mp3,0.132,0.071,437.36
2025-04-14 18:25:17,file_example_MP3_700KB.mp3,0.082,0.066,462.37
2025-04-14 18:25:19,file_example_MP3_700KB.mp3,0.225,0.096,446.02
2025-04-14 18:25:20,file_example_MP3_700KB.mp3,0.156,0.071,432.06
2025-04-14 18:25:22,file_example_MP3_700KB.mp3,0.18,0.075,450.4
2025-04-14 18:25:24,file_example_MP3_700KB.mp3,0.152,0.082,486.52
2025-04-14 18:25:26,file_example_MP3_700KB.mp3,0.181,0.064,447.34
2025-04-14 18:25:27,file_example_MP3_700KB.mp3,0.15,0.076,425.42
2025-04-14 18:25:29,file_example_MP3_700KB.mp3,0.155,0.069,496.12
2025-04-14 18:25:31,file_example_MP3_700KB.mp3,0.22,0.065,460.37
2025-04-14 18:25:32,file_example_MP3_700KB.mp3,0.209,0.13,438.21
2025-04-14 18:25:34,file_example_MP3_700KB.mp3,0.153,0.067,492.64
2025-04-14 18:25:36,file_example_MP3_700KB.mp3,0.157,0.069,429.26
2025-04-14 18:25:38,file_example_MP3_700KB.mp3,0.158,0.08,938.13
2025-04-14 18:25:40,file_example_MP3_700KB.mp3,0.142,0.068,452.3
2025-04-14 18:25:41,file_example_MP3_700KB.mp3,0.149,0.073,449.55
2025-04-14 18:25:43,file_example_MP3_700KB.mp3,0.121,0.066,411.81
2025-04-14 18:25:45,file_example_MP3_700KB.mp3,0.159,0.066,432.09
2025-04-14 18:25:46,file_example_MP3_700KB.mp3,0.184,0.074,466.33
2025-04-14 18:25:48,file_example_MP3_700KB.mp3,0.159,0.068,433.62
2025-04-14 18:25:50,file_example_MP3_700KB.mp3,0.141,0.066,427.5
2025-04-14 18:25:51,file_example_MP3_700KB.mp3,0.138,0.069,419.09
2025-04-14 18:25:53,file_example_MP3_700KB.mp3,0.155,0.07,426.09
2025-04-14 18:25:55,file_example_MP3_700KB.mp3,0.154,0.07,424.71
2025-04-14 18:25:56,file_example_MP3_700KB.mp3,0.168,0.07,434.05
2025-04-14 18:25:58,file_example_MP3_700KB.mp3,0.136,0.07,515.63
2025-04-14 18:26:00,file_example_MP3_700KB.mp3,0.276,0.069,432.21
2025-04-14 18:26:01,file_example_MP3_700KB.mp3,0.146,0.063,462.46
2025-04-14 18:26:03,file_example_MP3_700KB.mp3,0.335,0.059,432.12
2025-04-14 18:26:05,file_example_MP3_700KB.mp3,0.153,0.067,561.33
2025-04-14 18:26:07,file_example_MP3_700KB.mp3,0.257,0.066,465.13
2025-04-14 18:26:09,file_example_MP3_700KB.mp3,0.158,0.066,499.9
2025-04-14 18:26:10,file_example_MP3_700KB.mp3,0.157,0.079,509.12
2025-04-14 18:26:12,file_example_MP3_700KB.mp3,0.181,0.07,430.75
2025-04-14 18:26:14,file_example_MP3_700KB.mp3,0.137,0.071,410.73
2025-04-14 18:26:15,file_example_MP3_700KB.mp3,0.161,0.182,507.61
2025-04-14 18:26:17,file_example_MP3_700KB.mp3,0.152,0.075,436.71
2025-04-14 18:26:19,file_example_MP3_700KB.mp3,0.139,0.082,444.43
2025-04-14 18:26:20,file_example_MP3_700KB.mp3,0.183,0.074,1185.56
2025-04-14 18:26:23,file_example_MP3_700KB.mp3,0.151,0.082,453.08
2025-04-14 18:26:25,file_example_MP3_700KB.mp3,0.169,0.09,461.32
2025-04-14 18:26:26,file_example_MP3_700KB.mp3,0.154,0.075,470.49
2025-04-14 18:26:28,file_example_MP3_700KB.mp3,0.16,0.078,455.0
2025-04-14 18:26:30,file_example_MP3_700KB.mp3,0.142,0.097,446.9
2025-04-14 18:26:31,file_example_MP3_700KB.mp3,0.155,0.079,457.8
2025-04-14 18:26:33,file_example_MP3_700KB.mp3,0.17,0.073,451.95
2025-04-14 18:26:35,file_example_MP3_700KB.mp3,0.098,0.087,431.36
2025-04-14 18:26:36,file_example_MP3_700KB.mp3,0.15,0.074,1054.31
2025-04-14 18:26:39,file_example_MP3_700KB.mp3,0.198,0.081,403.8
2025-04-14 18:26:40,file_example_MP3_700KB.mp3,0.152,0.082,408.92
2025-04-14 18:26:42,file_example_MP3_700KB.mp3,0.13,0.067,437.49
2025-04-14 18:26:44,file_example_MP3_700KB.mp3,0.156,0.076,400.43
2025-04-14 18:26:45,file_example_MP3_700KB.mp3,0.122,0.074,429.86
2025-04-14 18:26:47,file_example_MP3_700KB.mp3,0.143,0.08,437.98
2025-04-14 18:26:49,file_example_MP3_700KB.mp3,0.19,0.075,432.09
2025-04-14 18:26:50,file_example_MP3_700KB.mp3,0.16,0.079,465.15
2025-04-14 18:26:52,file_example_MP3_700KB.mp3,0.132,0.076,417.16
2025-04-14 18:26:54,file_example_MP3_700KB.mp3,0.165,0.077,421.05
2025-04-14 18:26:55,file_example_MP3_700KB.mp3,0.258,0.083,451.14
2025-04-14 18:26:57,file_example_MP3_700KB.mp3,0.167,0.077,412.37
2025-04-14 18:26:59,file_example_MP3_700KB.mp3,0.138,0.074,522.57
2025-04-14 18:27:01,file_example_MP3_700KB.mp3,0.167,0.072,462.94
2025-04-14 18:27:02,file_example_MP3_700KB.mp3,0.25,0.074,414.1
2025-04-14 18:27:04,file_example_MP3_700KB.mp3,0.181,0.078,704.66
2025-04-14 18:27:06,file_example_MP3_700KB.mp3,0.154,0.087,471.57
2025-04-14 18:27:08,file_example_MP3_700KB.mp3,0.168,0.087,591.06
2025-04-14 18:27:10,file_example_MP3_700KB.mp3,0.099,0.089,436.16
2025-04-14 18:27:11,file_example_MP3_700KB.mp3,0.258,0.081,477.87
2025-04-14 18:27:13,file_example_MP3_700KB.mp3,0.226,0.179,437.08
2025-04-14 18:27:15,file_example_MP3_700KB.mp3,0.175,0.079,431.29
2025-04-14 18:27:16,file_example_MP3_700KB.mp3,0.177,0.089,472.2
2025-04-14 18:27:18,file_example_MP3_700KB.mp3,0.175,0.102,437.87
2025-04-14 18:27:20,file_example_MP3_700KB.mp3,0.144,0.096,424.73
2025-04-14 18:27:22,file_example_MP3_700KB.mp3,0.158,0.092,423.1
2025-04-14 18:27:23,file_example_MP3_700KB.mp3,0.174,0.079,444.64
2025-04-14 18:27:25,file_example_MP3_700KB.mp3,0.147,0.083,410.95
2025-04-14 18:27:27,file_example_MP3_700KB.mp3,0.089,0.071,480.14
2025-04-14 18:27:28,file_example_MP3_700KB.mp3,0.158,0.082,423.36
2025-04-14 18:27:30,file_example_MP3_700KB.mp3,0.147,0.081,472.18
2025-04-14 18:27:32,file_example_MP3_700KB.mp3,0.146,0.106,459.69
2025-04-14 18:27:33,file_example_MP3_700KB.mp3,0.174,0.072,472.02
2025-04-14 18:27:35,file_example_MP3_700KB.mp3,0.266,0.093,427.71
2025-04-14 18:27:37,file_example_MP3_700KB.mp3,0.221,0.083,452.41
2025-04-14 18:27:39,file_example_MP3_700KB.mp3,0.242,0.084,514.93
2025-04-14 18:27:40,file_example_MP3_700KB.mp3,0.177,0.068,478.12
2025-04-14 18:27:42,file_example_MP3_700KB.mp3,0.187,0.071,401.24
2025-04-14 18:27:44,file_example_MP3_700KB.mp3,0.16,0.069,467.57
2025-04-14 18:27:46,file_example_MP3_700KB.mp3,0.115,0.072,428.4
2025-04-14 18:27:47,file_example_MP3_700KB.mp3,0.17,0.068,451.36
2025-04-14 18:27:49,file_example_MP3_700KB.mp3,0.157,0.072,450.69
2025-04-14 18:27:51,file_example_MP3_700KB.mp3,0.157,0.077,421.78
2025-04-14 18:27:52,file_example_MP3_700KB.mp3,0.189,0.065,439.01
2025-04-14 18:27:54,file_example_MP3_700KB.mp3,0.141,0.073,469.81
2025-04-14 18:27:56,file_example_MP3_700KB.mp3,0.234,0.082,415.64
2025-04-14 18:27:57,file_example_MP3_700KB.mp3,0.242,0.096,528.61
2025-04-14 18:27:59,file_example_MP3_700KB.mp3,0.206,0.08,456.47
2025-04-14 18:28:01,file_example_MP3_700KB.mp3,0.154,0.076,483.58
2025-04-14 18:28:03,file_example_MP3_700KB.mp3,0.139,0.069,417.36
2025-04-14 18:28:04,file_example_MP3_700KB.mp3,0.149,0.082,442.03
2025-04-14 18:28:06,file_example_MP3_700KB.mp3,0.16,0.079,434.61
2025-04-14 18:28:08,file_example_MP3_700KB.mp3,0.266,0.075,455.98
2025-04-14 18:28:09,file_example_MP3_700KB.mp3,0.162,0.075,432.29
2025-04-14 18:28:11,file_example_MP3_700KB.mp3,0.275,0.091,458.46
2025-04-14 18:28:13,file_example_MP3_700KB.mp3,0.165,0.069,424.38
2025-04-14 18:28:15,file_example_MP3_700KB.mp3,0.194,0.076,451.16
2025-04-14 18:28:16,file_example_MP3_700KB.mp3,0.171,0.071,823.25
2025-04-14 18:28:18,file_example_MP3_700KB.mp3,0.227,0.068,436.07
2025-04-14 18:28:20,file_example_MP3_700KB.mp3,0.612,0.07,432.97
2025-04-14 18:28:22,file_example_MP3_700KB.mp3,0.106,0.08,461.75
2025-04-14 18:28:24,file_example_MP3_700KB.mp3,0.157,0.071,450.89
2025-04-14 18:28:26,file_example_MP3_700KB.mp3,0.199,0.073,421.27
2025-04-14 18:28:27,file_example_MP3_700KB.mp3,0.218,0.07,453.23
2025-04-14 18:28:29,file_example_MP3_700KB.mp3,0.136,0.068,428.36
2025-04-14 18:28:31,file_example_MP3_700KB.mp3,0.089,0.069,430.53
2025-04-14 18:28:32,file_example_MP3_700KB.mp3,0.152,0.068,421.33
2025-04-14 18:28:34,file_example_MP3_700KB.mp3,0.279,0.069,460.09
2025-04-14 18:28:36,file_example_MP3_700KB.mp3,0.178,0.11,457.67
2025-04-14 18:28:37,file_example_MP3_700KB.mp3,0.194,0.079,465.61
2025-04-14 18:28:39,file_example_MP3_700KB.mp3,0.134,0.079,459.78
2025-04-14 18:28:41,file_example_MP3_700KB.mp3,0.163,0.075,453.99
2025-04-14 18:28:43,file_example_MP3_700KB.mp3,0.238,0.076,414.0
2025-04-14 18:28:44,file_example_MP3_700KB.mp3,0.186,0.073,436.24
2025-04-14 18:28:46,file_example_MP3_700KB.mp3,0.176,0.075,427.77
2025-04-14 18:28:48,file_example_MP3_700KB.mp3,0.145,0.071,485.89
2025-04-14 18:28:49,file_example_MP3_700KB.mp3,0.174,0.069,516.19
2025-04-14 18:28:51,file_example_MP3_700KB.mp3,0.303,0.066,432.2
2025-04-14 18:28:53,file_example_MP3_700KB.mp3,0.085,0.069,438.91
2025-04-14 18:28:55,file_example_MP3_700KB.mp3,0.226,0.075,475.44
2025-04-14 18:28:56,file_example_MP3_700KB.mp3,0.156,0.064,476.5
2025-04-14 18:28:58,file_example_MP3_700KB.mp3,0.18,0.077,483.95
2025-04-14 18:29:00,file_example_MP3_700KB.mp3,0.205,0.061,432.54
2025-04-14 18:29:01,file_example_MP3_700KB.mp3,0.211,0.078,497.08
2025-04-14 18:29:03,file_example_MP3_700KB.mp3,0.165,0.085,503.75
2025-04-14 18:29:05,file_example_MP3_700KB.mp3,0.232,0.069,426.96
2025-04-14 18:29:07,file_example_MP3_700KB.mp3,0.147,0.069,424.55
2025-04-14 18:29:08,file_example_MP3_700KB.mp3,0.151,0.178,440.26
2025-04-14 18:29:10,file_example_MP3_700KB.mp3,0.179,0.07,456.21
2025-04-14 18:29:12,file_example_MP3_700KB.mp3,0.162,0.092,431.6
2025-04-14 18:29:14,file_example_MP3_700KB.mp3,0.149,0.067,429.84
2025-04-14 18:29:15,file_example_MP3_700KB.mp3,0.127,0.065,513.92
2025-04-14 18:29:17,file_example_MP3_700KB.mp3,0.155,0.071,425.33
2025-04-14 18:29:19,file_example_MP3_700KB.mp3,0.136,0.07,484.2
2025-04-14 18:29:20,file_example_MP3_700KB.mp3,0.161,0.062,440.79
2025-04-14 18:29:22,file_example_MP3_700KB.mp3,0.148,0.067,482.12
2025-04-14 18:29:24,file_example_MP3_700KB.mp3,0.161,0.062,413.16
2025-04-14 18:29:25,file_example_MP3_700KB.mp3,0.16,0.065,454.05
2025-04-14 18:29:27,file_example_MP3_700KB.mp3,0.118,0.061,438.4
2025-04-14 18:29:29,file_example_MP3_700KB.mp3,0.129,0.075,477.39
2025-04-14 18:29:30,file_example_MP3_700KB.mp3,0.152,0.067,415.92
2025-04-14 18:29:32,file_example_MP3_700KB.mp3,0.214,0.061,425.89
2025-04-14 18:29:34,file_example_MP3_700KB.mp3,0.156,0.065,432.96
2025-04-14 18:29:35,file_example_MP3_700KB.mp3,0.125,0.099,468.55
2025-04-14 18:29:37,file_example_MP3_700KB.mp3,0.252,0.062,449.17
2025-04-14 18:29:39,file_example_MP3_700KB.mp3,0.245,0.066,453.44
2025-04-14 18:29:40,file_example_MP3_700KB.mp3,0.53,0.076,458.66
2025-04-14 18:29:43,file_example_MP3_700KB.mp3,0.107,0.062,467.45
2025-04-14 18:29:44,file_example_MP3_700KB.mp3,0.155,0.066,1519.0
2025-04-14 18:29:47,file_example_MP3_700KB.mp3,0.127,0.061,429.94
2025-04-14 18:29:49,file_example_MP3_700KB.mp3,0.162,0.066,421.44
2025-04-14 18:29:50,file_example_MP3_700KB.mp3,0.127,0.085,460.85
2025-04-14 18:29:52,file_example_MP3_700KB.mp3,0.138,0.068,451.13
2025-04-14 18:29:54,file_example_MP3_700KB.mp3,0.148,0.067,470.69
2025-04-14 18:29:55,file_example_MP3_700KB.mp3,0.149,0.074,419.29
2025-04-14 18:29:57,file_example_MP3_700KB.mp3,0.22,0.062,447.6
2025-04-14 18:29:59,file_example_MP3_700KB.mp3,0.147,0.066,408.87
2025-04-14 18:30:00,file_example_MP3_700KB.mp3,0.159,0.057,431.63
2025-04-14 18:30:02,file_example_MP3_700KB.mp3,0.156,0.068,515.01
2025-04-14 18:30:04,file_example_MP3_700KB.mp3,0.152,0.07,419.85
2025-04-14 18:30:05,file_example_MP3_700KB.mp3,0.145,0.193,491.93
2025-04-14 18:30:07,file_example_MP3_700KB.mp3,0.118,0.076,439.23
2025-04-14 18:30:09,file_example_MP3_700KB.mp3,0.152,0.079,480.89
2025-04-14 18:30:10,file_example_MP3_700KB.mp3,0.167,0.076,444.52
2025-04-14 18:30:12,file_example_MP3_700KB.mp3,0.165,0.077,441.56
2025-04-14 18:30:14,file_example_MP3_700KB.mp3,0.409,0.093,441.34
2025-04-14 18:30:16,file_example_MP3_700KB.mp3,0.142,0.11,557.04
2025-04-14 18:30:18,file_example_MP3_700KB.mp3,0.101,0.108,430.06
2025-04-14 18:30:19,file_example_MP3_700KB.mp3,0.166,0.105,481.36
2025-04-14 18:30:21,file_example_MP3_700KB.mp3,0.161,0.099,513.02
2025-04-14 18:30:23,file_example_MP3_700KB.mp3,0.174,0.092,429.61
2025-04-14 18:30:24,file_example_MP3_700KB.mp3,0.132,0.083,445.11
2025-04-14 18:30:26,file_example_MP3_700KB.mp3,0.162,0.087,451.93
2025-04-14 18:30:28,file_example_MP3_700KB.mp3,0.159,0.121,1188.25
2025-04-14 18:30:30,file_example_MP3_700KB.mp3,0.163,0.117,444.78
2025-04-14 18:30:32,file_example_MP3_700KB.mp3,0.089,0.106,447.14
2025-04-14 18:30:34,file_example_MP3_700KB.mp3,0.15,0.117,433.49
2025-04-14 18:30:35,file_example_MP3_700KB.mp3,0.165,0.138,460.27
2025-04-14 18:30:37,file_example_MP3_700KB.mp3,0.176,0.123,478.0
2025-04-14 18:30:39,file_example_MP3_700KB.mp3,0.17,0.132,463.83
2025-04-14 18:30:41,file_example_MP3_700KB.mp3,0.145,0.216,469.21
2025-04-14 18:30:42,file_example_MP3_700KB.mp3,0.146,0.206,479.78
2025-04-14 18:30:44,file_example_MP3_700KB.mp3,0.162,0.237,476.4
2025-04-14 18:30:46,file_example_MP3_700KB.mp3,0.463,0.227,449.93
2025-04-14 18:30:48,file_example_MP3_700KB.mp3,0.243,0.21,468.48
2025-04-14 18:30:50,file_example_MP3_700KB.mp3,0.145,0.23,456.46
2025-04-14 18:30:52,file_example_MP3_700KB.mp3,0.177,0.194,461.62
2025-04-14 18:30:54,file_example_MP3_700KB.mp3,0.212,0.155,460.2
2025-04-14 18:30:56,file_example_MP3_700KB.mp3,0.162,0.151,447.49
2025-04-14 18:30:58,file_example_MP3_700KB.mp3,0.19,0.136,1126.63
2025-04-14 18:31:00,file_example_MP3_700KB.mp3,0.164,0.192,427.62
2025-04-14 18:31:02,file_example_MP3_700KB.mp3,0.234,0.136,467.08
2025-04-14 18:31:04,file_example_MP3_700KB.mp3,0.156,0.141,461.83
2025-04-14 18:31:05,file_example_MP3_700KB.mp3,0.169,0.147,1311.9
2025-04-14 18:31:08,file_example_MP3_700KB.mp3,0.284,0.118,432.37
2025-04-14 18:31:10,file_example_MP3_700KB.mp3,0.169,0.117,794.37
2025-04-14 18:31:12,file_example_MP3_700KB.mp3,0.181,0.111,446.28
2025-04-14 18:31:14,file_example_MP3_700KB.mp3,0.182,0.157,440.6
2025-04-14 18:31:15,file_example_MP3_700KB.mp3,0.194,0.136,474.3
2025-04-14 18:31:17,file_example_MP3_700KB.mp3,0.161,0.139,425.47
2025-04-14 18:31:19,file_example_MP3_700KB.mp3,0.169,0.117,460.45
2025-04-14 18:31:21,file_example_MP3_700KB.mp3,0.149,0.108,456.77
2025-04-14 18:31:22,file_example_MP3_700KB.mp3,0.138,0.119,463.14
2025-04-14 18:31:24,file_example_MP3_700KB.mp3,0.102,0.119,451.75
2025-04-14 18:31:26,file_example_MP3_700KB.mp3,0.133,0.125,462.38
2025-04-14 18:31:28,file_example_MP3_700KB.mp3,0.16,0.129,522.43
2025-04-14 18:31:29,file_example_MP3_700KB.mp3,0.166,0.103,476.25
2025-04-14 18:31:31,file_example_MP3_700KB.mp3,0.139,0.096,422.53
2025-04-14 18:31:33,file_example_MP3_700KB.mp3,0.202,0.098,448.58
2025-04-14 18:31:35,file_example_MP3_700KB.mp3,0.172,0.102,445.54
2025-04-14 18:31:36,file_example_MP3_700KB.mp3,0.156,0.102,474.25
2025-04-14 18:31:38,file_example_MP3_700KB.mp3,0.16,0.091,434.33
2025-04-14 18:31:40,file_example_MP3_700KB.mp3,0.139,0.088,449.73
2025-04-14 18:31:41,file_example_MP3_700KB.mp3,0.148,0.101,468.43
2025-04-14 18:31:43,file_example_MP3_700KB.mp3,0.232,0.087,380.07
2025-04-14 18:31:45,file_example_MP3_700KB.mp3,0.122,0.093,459.32
2025-04-14 18:31:46,file_example_MP3_700KB.mp3,0.155,0.089,445.82
2025-04-14 18:31:48,file_example_MP3_700KB.mp3,0.152,0.093,424.61
2025-04-14 18:31:50,file_example_MP3_700KB.mp3,0.147,0.094,411.79
2025-04-14 18:31:51,file_example_MP3_700KB.mp3,0.138,0.088,416.71
2025-04-14 18:31:53,file_example_MP3_700KB.mp3,0.167,0.086,453.56
2025-04-14 18:31:55,file_example_MP3_700KB.mp3,0.242,0.094,492.17
2025-04-14 18:31:57,file_example_MP3_700KB.mp3,0.153,0.088,1810.32
2025-04-14 18:32:00,file_example_MP3_700KB.mp3,0.156,0.088,446.23
2025-04-14 18:32:01,file_example_MP3_700KB.mp3,0.137,0.089,477.38
2025-04-14 18:32:03,file_example_MP3_700KB.mp3,0.278,0.097,451.29
2025-04-14 18:32:05,file_example_MP3_700KB.mp3,0.175,0.072,417.7
2025-04-14 18:32:07,file_example_MP3_700KB.mp3,0.104,0.17,424.45
2025-04-14 18:32:08,file_example_MP3_700KB.mp3,0.151,0.088,471.66
2025-04-14 18:32:10,file_example_MP3_700KB.mp3,0.128,0.089,447.72
2025-04-14 18:32:12,file_example_MP3_700KB.mp3,0.261,0.07,1754.9
2025-04-14 18:32:15,file_example_MP3_700KB.mp3,0.191,0.072,946.67
2025-04-14 18:32:17,file_example_MP3_700KB.mp3,0.176,0.063,393.91
2025-04-14 18:32:19,file_example_MP3_700KB.mp3,0.142,0.068,428.71
2025-04-14 18:32:20,file_example_MP3_700KB.mp3,0.164,0.071,462.35
2025-04-14 18:32:22,file_example_MP3_700KB.mp3,0.145,0.067,466.61
2025-04-14 18:32:24,file_example_MP3_700KB.mp3,0.268,0.058,469.53
2025-04-14 18:32:25,file_example_MP3_700KB.mp3,0.192,0.059,405.52
2025-04-14 18:32:27,file_example_MP3_700KB.mp3,0.134,0.066,476.64
2025-04-14 18:32:29,file_example_MP3_700KB.mp3,0.161,0.064,445.03
2025-04-14 18:32:30,file_example_MP3_700KB.mp3,0.163,0.065,441.91
2025-04-14 18:32:32,file_example_MP3_700KB.mp3,0.17,0.067,451.85
2025-04-14 18:32:34,file_example_MP3_700KB.mp3,0.152,0.061,456.86
2025-04-14 18:32:35,file_example_MP3_700KB.mp3,0.147,0.071,451.31
2025-04-14 18:32:37,file_example_MP3_700KB.mp3,0.085,0.073,438.85
2025-04-14 18:32:39,file_example_MP3_700KB.mp3,0.146,0.064,411.64
2025-04-14 18:32:40,file_example_MP3_700KB.mp3,0.17,0.076,1517.53
2025-04-14 18:32:43,file_example_MP3_700KB.mp3,0.177,0.075,415.14
2025-04-14 18:32:45,file_example_MP3_700KB.mp3,0.161,0.062,739.91
2025-04-14 18:32:47,file_example_MP3_700KB.mp3,0.136,0.066,425.25
2025-04-14 18:32:48,file_example_MP3_700KB.mp3,0.138,0.092,413.54
2025-04-14 18:32:50,file_example_MP3_700KB.mp3,0.181,0.184,474.71
